event_id,time_ms,tick,note,note_name,velocity_on,time_off_ms,tick_off,velocity_off,duration_ms
1626,302486,67799,62,D4,57,302919,67896,52,433
1627,302937,67900,76,E5,44,303187,67956,36,250
1628,302937,67900,66,F#4,46,303129,67943,35,192
1629,302946,67902,69,A4,49,303098,67936,17,152
1630,302946,67902,72,C5,56,303138,67945,36,192
1631,303138,67945,62,D4,68,303598,68048,3,460
1632,303598,68048,76,E5,55,303785,68090,37,187
1633,303616,68052,72,C5,62,303776,68088,33,161
1634,303616,68052,66,F#4,64,303776,68088,39,161
1635,303616,68052,69,A4,60,303768,68086,33,152
1636,303928,68122,74,D5,62,304509,68252,35,580
1637,303928,68122,66,F#4,76,304446,68238,39,518
1638,303937,68124,69,A4,59,304245,68193,5,308
1639,304397,68227,53,F3,39,304549,68261,57,152
1640,304486,68247,54,F#3,60,304558,68263,108,71
1641,304585,68269,55,G3,67,305116,68388,50,531
1642,305058,68375,66,F#4,59,305308,68431,36,250
1643,305058,68375,71,B4,62,305268,68422,36,210
1644,305518,68478,66,F#4,72,305794,68540,39,277
1645,305518,68478,71,B4,68,305826,68547,11,308
1646,305799,68541,55,G3,59,305995,68585,36,196
1647,305955,68576,66,F#4,67,306107,68610,58,152
1648,306285,68650,60,C4,60,306687,68740,46,402
1649,306285,68650,71,B4,67,306768,68758,33,482
1650,306299,68653,67,G4,56,306687,68740,28,388
1651,306308,68655,72,C5,58,306455,68688,44,147
1652,306736,68751,72,C5,42,306906,68789,36,170
1653,306875,68782,60,C4,60,307254,68867,46,379
1654,307205,68856,76,E5,67,307669,68960,26,464
1655,307205,68856,71,B4,75,307656,68957,19,451
1656,307205,68856,67,G4,66,307656,68957,29,451
1657,307205,68856,72,C5,75,307669,68960,26,464
1658,307696,68966,60,C4,59,308018,69038,35,321
1659,307897,69011,67,G4,59,308205,69080,29,308
1660,308187,69076,76,E5,59,308518,69150,23,330
1661,308339,69110,54,F#3,88,308745,69201,42,406
1662,309138,69289,54,F#3,61,309375,69342,39,237
1663,309268,69318,72,C5,59,309518,69374,36,250
1664,309276,69320,66,F#4,62,309549,69381,31,272
1665,309276,69320,69,A4,52,309518,69374,29,241
1666,309607,69394,54,F#3,58,309946,69470,56,339
1667,309616,69396,74,D5,64,309888,69457,37,272
1668,309625,69398,66,F#4,36,309776,69432,11,152
1669,309946,69470,76,E5,67,310156,69517,31,210
1670,310308,69551,59,B3,60,311196,69750,44,888
1671,310339,69558,74,D5,64,310544,69604,37,205
1672,310629,69623,74,D5,44,310754,69651,48,125
1673,311156,69741,75,D#5,76,311236,69759,57,80
1674,311339,69782,75,D#5,68,311718,69867,72,379
1675,311348,69784,59,B3,63,312035,69938,47,687
1676,311348,69784,71,B4,57,311696,69862,7,348
1677,311727,69869,76,E5,68,312018,69934,31,290
1678,312044,69940,78,F#5,60,312227,69981,41,183
1679,312317,70001,52,E3,57,315317,70673,28,3000
1680,312375,70014,71,B4,46,312727,70093,39,353
1681,312379,70015,74,D5,50,312736,70095,29,357
1682,312388,70017,76,E5,53,312839,70118,15,451
1683,312397,70019,64,E4,29,312509,70044,44,112
1684,312419,70024,79,G5,42,312799,70109,31,379
1685,312705,70088,64,E4,58,313227,70205,39,522
1686,312875,70126,71,B4,57,312986,70151,46,112
1687,313196,70198,74,D5,67,313477,70261,36,281
1688,313205,70200,71,B4,60,313509,70268,31,304
1689,313607,70290,76,E5,55,313839,70342,35,232
1690,313799,70333,64,E4,47,314285,70442,33,487
1691,314259,70436,79,G5,60,315009,70604,36,750
1692,314268,70438,74,D5,65,314977,70597,5,710
1693,314268,70438,71,B4,58,314995,70601,11,728
1694,314268,70438,76,E5,66,314995,70601,35,728
1695,315004,70603,64,E4,52,315326,70675,29,321
1696,315178,70642,74,D5,65,315308,70671,44,129
1697,315178,70642,79,G5,59,315308,70671,42,129
1698,315178,70642,76,E5,64,315308,70671,47,129
1699,315187,70644,71,B4,58,315308,70671,33,121
1700,315665,70751,79,G5,60,315817,70785,39,152
1701,315669,70752,71,B4,61,315776,70776,49,107
1702,315678,70754,76,E5,67,315776,70776,39,98
1703,315678,70754,74,D5,59,315750,70770,28,71
1704,316035,70834,54,F#3,41,316272,70887,48,237
1705,316138,70857,66,F#4,36,316276,70888,36,138
1706,316187,70868,78,F#5,58,316348,70904,54,161
1707,316187,70868,72,C5,50,316339,70902,35,152
1708,316196,70870,76,E5,60,316317,70897,36,121
1709,316647,70971,78,F#5,67,316879,71023,52,232
1710,316656,70973,72,C5,59,316866,71020,47,210
1711,316656,70973,76,E5,67,316857,71018,42,201
1712,316955,71040,54,F#3,53,317808,71231,31,853
1713,316968,71043,78,F#5,53,317468,71155,37,500
1714,316986,71047,72,C5,61,317428,71146,31,442
1715,316986,71047,81,A5,60,317455,71152,33,469
1716,316986,71047,76,E5,64,317437,71148,23,451
1717,317495,71161,66,F#4,62,317727,71213,67,232
1718,317656,71197,72,C5,69,317937,71260,36,281
1719,317937,71260,81,A5,56,318049,71285,46,112
1720,318098,71296,59,B3,57,318375,71358,36,277
1721,318116,71300,75,D#5,57,318308,71343,41,192
1722,318116,71300,78,F#5,59,318317,71345,48,201
1723,318138,71305,69,A4,55,318268,71334,33,129
1724,318147,71307,71,B4,52,318308,71343,9,161
1725,318437,71372,75,D#5,64,318607,71410,36,170
1726,318437,71372,78,F#5,64,318616,71412,37,179
1727,318446,71374,71,B4,57,318629,71415,31,183
1728,318589,71406,59,B3,66,319009,71500,47,420
1729,318955,71488,78,F#5,64,319294,71564,36,339
1730,318955,71488,75,D#5,63,319268,71558,36,312
1731,318968,71491,71,B4,61,319276,71560,33,308
1732,319437,71596,81,A5,59,319696,71654,24,259
1733,319446,71598,78,F#5,50,319928,71706,36,482
1734,319446,71598,71,B4,55,319616,71636,35,170
1735,319455,71600,75,D#5,44,319638,71641,13,183
1736,319634,71640,59,B3,64,320058,71735,52,424
1737,319946,71710,71,B4,53,320129,71751,19,183
1738,320089,71742,64,E4,64,320718,71883,13,629
1739,320428,71818,71,B4,61,320598,71856,37,170
1740,320558,71847,74,D5,60,320687,71876,49,129
1741,320897,71923,52,E3,59,321834,72133,23,937
1742,320906,71925,76,E5,67,321406,72037,33,500
1743,320906,71925,74,D5,66,321388,72033,26,482
1744,320919,71928,71,B4,59,321357,72026,9,437
1745,320937,71932,79,G5,59,321464,72050,15,527
1746,321406,72037,64,E4,58,321799,72125,21,393
1747,321625,72086,76,E5,53,321817,72129,36,192
1748,321768,72118,78,F#5,52,321968,72163,47,201
1749,321897,72147,79,G5,53,321995,72169,53,98
1750,322076,72187,52,E3,57,323745,72561,5,1670
1751,322107,72194,76,E5,47,322607,72306,33,500
1752,322607,72306,64,E4,60,323026,72400,26,420
1753,322937,72380,74,D5,72,323379,72479,3,442
1754,322937,72380,76,E5,75,323518,72510,3,580
1755,322946,72382,71,B4,72,323276,72456,13,330
1756,322955,72384,79,G5,62,323437,72492,26,482
1757,323437,72492,64,E4,55,323745,72561,33,308
1758,323549,72517,71,B4,66,323799,72573,29,250
1759,323736,72559,79,G5,63,323906,72597,29,170
1760,323968,72611,57,A3,60,324205,72664,35,237
1761,324076,72635,72,C5,64,324236,72671,35,161
1762,324076,72635,76,E5,61,324268,72678,36,192
1763,324084,72637,67,G4,57,324227,72669,24,143
1764,324098,72640,69,A4,57,324218,72667,21,121
1765,324518,72734,79,G5,56,324817,72801,37,299
1766,324526,72736,76,E5,62,324808,72799,39,281
1767,324526,72736,72,C5,59,324808,72799,36,281
1768,324526,72736,69,A4,53,324826,72803,36,299
1769,324888,72817,57,A3,59,325187,72884,36,299
1770,325004,72843,69,A4,53,325227,72893,36,223
1771,325009,72844,79,G5,56,325218,72891,35,210
1772,325009,72844,72,C5,59,325218,72891,36,210
1773,325009,72844,76,E5,62,325227,72893,44,219
1774,325308,72911,60,C4,52,325509,72956,57,201
1775,325339,72918,78,F#5,62,325477,72949,53,138
1776,325348,72920,69,A4,60,325495,72953,26,147
1777,325348,72920,72,C5,64,325437,72940,44,89
1778,325477,72949,61,C#4,79,325808,73023,35,330
1779,325826,73027,62,D4,57,326317,73137,49,491
1780,325826,73027,76,E5,36,326236,73119,39,411
1781,325834,73029,69,A4,61,326143,73098,7,308
1782,325839,73030,66,F#4,64,326227,73117,36,388
1783,325848,73032,72,C5,58,326187,73108,3,339
1784,326388,73153,62,D4,69,326906,73269,35,518
1785,326535,73186,66,F#4,60,326696,73222,42,161
1786,326857,73258,69,A4,60,327187,73332,17,330
1787,326857,73258,72,C5,60,327205,73336,11,348
1788,326857,73258,66,F#4,64,327178,73330,44,321
1789,326866,73260,76,E5,53,327049,73301,5,183
1790,327299,73357,62,D4,54,327937,73500,39,638
1791,327446,73390,66,F#4,58,327803,73470,55,357
1792,327768,73462,76,E5,62,327968,73507,23,201
1793,327897,73491,55,G3,64,328357,73594,39,460
1794,328339,73590,71,B4,60,328535,73634,35,196
1795,328339,73590,74,D5,57,328558,73639,52,219
1796,328348,73592,67,G4,57,328576,73643,36,228
1797,328785,73690,71,B4,64,329089,73758,3,304
1798,328799,73693,74,D5,58,329116,73764,39,317
1799,328799,73693,67,G4,59,329080,73756,33,281
1800,329067,73753,55,G3,48,329308,73807,35,241
1801,329143,73770,72,C5,42,329236,73791,50,94
1802,329227,73789,67,G4,60,329334,73813,42,107
1803,329544,73860,66,F#4,44,330058,73975,44,513
1804,329567,73865,69,A4,41,330035,73970,3,469
1805,329576,73867,55,G3,58,329888,73937,42,312
1806,329607,73874,71,B4,29,330116,73988,3,509
1807,330084,73981,55,G3,44,330629,74103,46,545
1808,330236,74015,66,F#4,58,330388,74049,49,152
1809,330567,74089,71,B4,59,331205,74232,5,638
1810,330567,74089,69,A4,59,331067,74201,9,500
1811,330567,74089,66,F#4,58,331004,74187,33,437
1812,331026,74192,55,G3,59,331245,74241,37,219
1813,331227,74237,66,F#4,57,331339,74262,70,112
1814,331687,74340,54,F#3,61,332339,74486,42,652
1815,332156,74445,76,E5,58,332308,74479,41,152
1816,332169,74448,78,F#5,53,332326,74483,41,156
1817,332169,74448,73,C#5,56,332326,74483,36,156
1818,332616,74548,78,F#5,60,332888,74609,35,272
1819,332616,74548,76,E5,62,332879,74607,33,263
1820,332629,74551,73,C#5,60,332919,74616,39,290
1821,332937,74620,54,F#3,58,333308,74703,36,371
1822,333089,74654,78,F#5,53,333428,74730,46,339
1823,333089,74654,72,C5,54,333375,74718,29,286
1824,333089,74654,76,E5,57,333419,74728,35,330
1825,333535,74754,59,B3,55,333879,74831,35,344
1826,333558,74759,80,G#5,57,333768,74806,48,210
1827,333567,74761,78,F#5,55,333750,74802,42,183
1828,333576,74763,72,C5,60,333785,74810,35,210
1829,334317,74929,59,B3,57,334558,74983,36,241
1830,334326,74931,75,D#5,58,334817,75041,46,491
1831,334326,74931,78,F#5,57,334817,75041,56,491
1832,334339,74934,71,B4,53,334826,75043,44,487
1833,334839,75046,59,B3,47,335388,75169,37,549
1834,334995,75081,78,F#5,70,335178,75122,39,183
1835,334995,75081,75,D#5,67,335174,75121,42,179
1836,335009,75084,71,B4,59,335236,75135,33,228
1837,335455,75184,71,B4,53,335736,75247,33,281
1838,335455,75184,76,E5,56,335906,75285,7,451
1839,335455,75184,79,G5,55,335817,75265,26,362
1840,335455,75184,64,E4,50,335656,75229,48,201
1841,335455,75184,74,D5,58,335776,75256,5,321
1842,335776,75256,64,E4,59,336388,75393,13,612
1843,335937,75292,71,B4,58,336254,75363,35,317
1844,336205,75352,79,G5,42,336317,75377,29,112
1845,336379,75391,57,A3,53,336535,75426,36,156
1846,336406,75397,73,C#5,57,336656,75453,19,250
1847,336419,75400,79,G5,55,336678,75458,35,259
1848,336419,75400,76,E5,61,336678,75458,28,259
1849,336428,75402,71,B4,64,336687,75460,35,259
1850,336718,75467,57,A3,53,337285,75594,35,567
1851,336857,75498,71,B4,58,337147,75563,11,290
1852,337169,75568,79,G5,52,337285,75594,39,116
1853,337357,75610,62,D4,56,338187,75796,39,830
1854,337669,75680,74,D5,59,337817,75713,33,147
1855,337674,75681,77,F5,57,337857,75722,26,183
1856,338169,75792,55,G3,64,339348,76056,31,1179
1857,338178,75794,77,F5,60,338705,75912,39,527
1858,338178,75794,74,D5,59,338696,75910,28,518
1859,338678,75906,62,D4,50,339259,76036,13,580
1860,338848,75944,74,D5,63,339009,75980,41,161
1861,338857,75946,77,F5,63,339009,75980,46,152
1862,338866,75948,71,B4,61,339089,75998,19,223
1863,339326,76051,72,C5,52,339495,76089,53,170
1864,339334,76053,67,G4,48,339509,76092,37,174
1865,339339,76054,76,E5,44,339518,76094,42,179
1866,339348,76056,60,C4,58,339495,76089,48,147
1867,339848,76168,67,G4,59,340098,76224,64,250
1868,339848,76168,72,C5,68,340098,76224,64,250
1869,339848,76168,60,C4,52,340098,76224,64,250
1870,339848,76168,76,E5,63,340098,76224,64,250
1871,342384,76736,57,A3,60,344406,77189,5,2022
1872,342745,76817,64,E4,59,344437,77196,5,1692
1873,342933,76859,69,A4,53,343687,77028,28,754
1874,343156,76909,71,B4,64,343352,76953,23,196
1875,343406,76965,72,C5,60,343674,77025,31,268
1876,343687,77028,71,B4,52,343924,77081,28,237
1877,343986,77095,76,E5,60,344357,77178,53,371
1878,344004,77099,69,A4,53,344455,77200,36,451
1879,344366,77180,71,B4,56,345013,77325,36,647
1880,344977,77317,50,D3,44,346727,77709,46,1750
1881,344986,77319,74,D5,59,345254,77379,33,268
1882,345174,77361,57,A3,52,346714,77706,35,1540
1883,345334,77397,62,D4,59,346312,77616,35,978
1884,345526,77440,66,F#4,55,345785,77498,36,259
1885,345736,77487,69,A4,31,345995,77545,39,259
1886,345964,77538,72,C5,37,346107,77570,31,143
1887,346214,77594,74,D5,56,346616,77684,48,402
1888,346214,77594,69,A4,53,346486,77655,29,272
1889,346223,77596,66,F#4,50,346696,77702,36,473
1890,346593,77679,72,C5,59,346986,77767,5,393
1891,347044,77780,55,G3,52,348745,78161,3,1701
1892,347076,77787,71,B4,53,347415,77863,35,339
1893,347437,77868,62,D4,35,348794,78172,13,1357
1894,347593,77903,67,G4,59,348326,78067,5,732
1895,347736,77935,69,A4,57,347924,77977,35,187
1896,347915,77975,71,B4,59,348004,77995,55,89
1897,348125,78022,74,D5,70,348326,78067,36,201
1898,348384,78080,69,A4,59,348553,78118,33,170
1899,348647,78139,71,B4,62,348884,78192,17,237
1900,348906,78197,74,D5,60,349227,78269,35,321
1901,349134,78248,60,C4,57,351111,78691,29,1978
1902,349424,78313,67,G4,56,351035,78674,33,1612
1903,349625,78358,72,C5,53,349893,78418,67,268
1904,349875,78414,71,B4,58,350035,78450,41,161
1905,350254,78499,74,D5,62,350375,78526,53,121
1906,350254,78499,71,B4,58,350446,78542,42,192
1907,350334,78517,76,E5,58,350464,78546,57,129
1908,350647,78587,71,B4,58,350785,78618,39,138
1909,350656,78589,74,D5,72,350763,78613,49,107
1910,351013,78669,72,C5,72,351634,78808,36,621
1911,351544,78788,54,F#3,63,353477,79221,33,1933
1912,351875,78862,61,C#4,54,353455,79216,36,1580
1913,352053,78902,66,F#4,62,353535,79234,36,1482
1914,352245,78945,69,A4,59,352397,78979,36,152
1915,352473,78996,72,C5,59,352817,79073,41,344
1916,352772,79063,69,A4,37,353504,79227,31,732
1917,353062,79128,72,C5,53,353486,79223,49,424
1918,353093,79135,76,E5,56,353366,79196,15,272
1919,353464,79218,76,E5,37,354053,79350,44,589
1920,354004,79339,59,B3,61,356062,79800,44,2058
1921,354022,79343,75,D#5,59,354384,79424,37,362
1922,354317,79409,66,F#4,56,356093,79807,49,1777
1923,354495,79449,71,B4,57,355285,79626,37,790
1924,354687,79492,75,D#5,47,354906,79541,39,219
1925,354995,79561,79,G5,62,355513,79677,53,518
1926,355004,79563,75,D#5,60,355455,79664,26,451
1927,355464,79666,71,B4,61,356165,79823,36,701
1928,355785,79738,78,F#5,76,356187,79828,44,402
1929,355785,79738,75,D#5,70,356165,79823,37,379
1930,356384,79872,64,E4,56,358406,80325,60,2022
1931,356446,79886,71,B4,44,356584,79917,44,138
1932,356477,79893,74,D5,56,356687,79940,28,210
1933,356504,79899,76,E5,36,356866,79980,17,362
1934,356576,79915,79,G5,57,356946,79998,52,371
1935,356776,79960,71,B4,60,358424,80329,39,1647
1936,356995,80009,76,E5,63,357736,80175,26,741
1937,357236,80063,79,G5,61,357384,80096,42,147
1938,357553,80134,83,B5,70,357803,80190,53,250
1939,357553,80134,81,A5,65,357571,80138,64,18
1940,357794,80188,79,G5,60,358026,80240,28,232
1941,358013,80237,76,E5,44,358406,80325,33,393
1942,358084,80253,81,A5,68,358366,80316,46,281
1943,358343,80311,83,B5,63,358526,80352,36,183
1944,358504,80347,64,E4,63,359294,80524,48,790
1945,358593,80367,71,B4,35,359366,80540,37,772
1946,358625,80374,76,E5,37,358826,80419,36,201
1947,358696,80390,80,G#5,56,359071,80474,44,375
1948,358705,80392,83,B5,60,359334,80533,28,629
1949,358745,80401,86,D6,52,359254,80515,29,509
1950,359026,80464,76,E5,64,359964,80674,23,937
1951,359245,80513,80,G#5,58,359576,80587,33,330
1952,359464,80562,64,E4,60,360616,80820,42,1152
1953,359495,80569,71,B4,31,360567,80809,33,1071
1954,359785,80634,80,G#5,59,360076,80699,44,290
1955,359794,80636,88,E6,61,360084,80701,49,290
1956,359794,80636,83,B5,68,360062,80696,39,268
1957,360183,80723,86,D6,61,360446,80782,39,263
1958,360183,80723,80,G#5,66,360352,80761,46,170
1959,360343,80759,76,E5,52,360544,80804,58,201
1960,360544,80804,84,C6,72,360705,80840,55,161
1961,360986,80903,57,A3,47,362794,81308,21,1808
1962,361053,80918,84,C6,63,361504,81019,11,451
1963,361227,80957,64,E4,55,362772,81303,26,1545
1964,361406,80997,69,A4,53,362227,81181,33,821
1965,361625,81046,72,C5,61,361875,81102,42,250
1966,361826,81091,76,E5,63,362004,81131,31,179
1967,362076,81147,76,E5,57,362915,81335,5,839
1968,362076,81147,79,G5,63,362897,81331,3,821
1969,362084,81149,72,C5,61,362955,81344,26,871
1970,362093,81151,84,C6,62,362727,81293,35,634
1971,362656,81277,69,A4,68,363116,81380,57,460
1972,363165,81391,62,D4,58,365151,81836,24,1987
1973,363352,81433,69,A4,53,365147,81835,31,1795
1974,363526,81472,74,D5,60,364285,81642,33,759
1975,363714,81514,76,E5,59,363973,81572,33,259
1976,363884,81552,78,F#5,62,364134,81608,36,250
1977,364067,81593,79,G5,61,364227,81629,29,161
1978,364285,81642,84,C6,64,364647,81723,57,362
1979,364294,81644,78,F#5,59,364616,81716,5,321
1980,364294,81644,79,G5,60,364625,81718,5,330
1981,364294,81644,76,E5,65,364669,81728,39,375
1982,364834,81765,78,F#5,50,365134,81832,28,299
1983,364843,81767,83,B5,65,365196,81846,33,353
1984,364843,81767,79,G5,52,365187,81844,31,344
1985,364843,81767,76,E5,58,365116,81828,33,272
1986,365375,81886,55,G3,58,367067,82265,49,1692
1987,365384,81888,83,B5,58,365964,82018,9,580
1988,365776,81976,62,D4,64,367058,82263,31,1281
1989,365937,82012,67,G4,50,366553,82150,37,616
1990,366102,82049,71,B4,58,366343,82103,35,241
1991,366263,82085,74,D5,61,366406,82117,52,143
1992,366455,82128,74,D5,66,366812,82208,42,357
1993,366464,82130,78,F#5,70,366826,82211,53,362
1994,366473,82132,71,B4,59,366843,82215,49,371
1995,366477,82133,83,B5,63,366794,82204,53,317
1996,366834,82213,67,G4,46,367495,82361,28,661
1997,367004,82251,78,F#5,63,367223,82300,36,219
1998,367013,82253,81,A5,68,367254,82307,36,241
1999,367013,82253,74,D5,69,367196,82294,26,183
2000,367013,82253,71,B4,60,367285,82314,41,272
2001,367562,82376,60,C4,57,369526,82816,19,1964
2002,367576,82379,74,D5,57,367884,82448,3,308
2003,367576,82379,81,A5,59,368035,82482,31,460
2004,367584,82381,72,C5,56,367834,82437,36,250
2005,367584,82381,76,E5,59,367937,82460,3,353
2006,367754,82419,67,G4,62,369486,82807,21,1732
2007,367955,82464,72,C5,53,368794,82652,33,839
2008,368156,82509,74,D5,62,368357,82554,56,201
2009,368326,82547,76,E5,57,368504,82587,41,179
2010,368477,82581,74,D5,59,368584,82605,50,107
2011,368723,82636,74,D5,65,369924,82905,21,1201
2012,368727,82637,76,E5,68,369915,82903,3,1187
2013,368736,82639,81,A5,59,370125,82950,35,1388
2014,369317,82769,72,C5,60,369495,82809,53,179
2015,369852,82889,54,F#3,62,371584,83277,52,1732
2016,370053,82934,61,C#4,44,371384,83232,3,1330
2017,370205,82968,66,F#4,62,371165,83183,35,960
2018,370415,83015,72,C5,64,370625,83062,33,210
2019,370576,83051,74,D5,53,370834,83109,36,259
2020,370754,83091,76,E5,58,370897,83123,35,143
2021,370964,83138,78,F#5,57,372134,83400,54,1170
2022,370977,83141,74,D5,62,372026,83376,17,1049
2023,370986,83143,72,C5,62,372044,83380,19,1058
2024,371535,83266,66,F#4,64,371656,83293,79,121
2025,372067,83385,59,B3,61,373924,83801,26,1857
2026,372254,83427,66,F#4,64,373875,83790,36,1621
2027,372415,83463,71,B4,57,373576,83723,29,1161
2028,372616,83508,75,D#5,70,372794,83548,41,179
2029,372763,83541,78,F#5,44,372973,83588,44,210
2030,372946,83582,75,D#5,59,373035,83602,50,89
2031,373174,83633,79,G5,62,373495,83705,57,321
2032,373183,83635,75,D#5,70,373464,83698,50,281
2033,373625,83734,75,D#5,68,373906,83797,46,281
2034,373625,83734,81,A5,62,373937,83804,53,312
2035,374245,83873,52,E3,44,374687,83972,36,442
2036,374285,83882,74,D5,57,375156,84077,19,871
2037,374294,83884,76,E5,57,375187,84084,31,893
2038,374317,83889,79,G5,55,375236,84095,29,920
2039,374384,83904,83,B5,44,375254,84099,36,871
2040,374526,83936,59,B3,58,374727,83981,62,201
2041,374714,83978,64,E4,59,374995,84041,29,281
2042,374892,84018,66,F#4,99,375303,84110,19,411
2043,375026,84048,67,G4,44,376093,84287,37,1067
2044,375205,84088,71,B4,49,376214,84314,3,1009
2045,375464,84146,74,D5,57,375785,84218,37,321
2046,375995,84265,76,E5,59,376334,84341,42,339
2047,376384,84352,59,B3,56,376602,84401,36,219
2048,376495,84377,71,B4,47,376776,84440,15,281
2049,376513,84381,74,D5,44,378513,84829,5,2000
2050,376544,84388,76,E5,56,378437,84812,5,1893
2051,376576,84395,79,G5,49,378535,84834,17,1960
2052,376593,84399,83,B5,53,378567,84841,3,1973
2053,377084,84509,57,A3,56,377794,84668,46,710
2054,378272,84775,59,B3,75,378843,84903,31,571
2055,379035,84946,66,F#4,79,379705,85096,47,670
2056,379544,85060,72,C5,37,379884,85136,44,339
2057,379884,85136,66,F#4,56,380116,85188,49,232
2058,380067,85177,72,C5,59,380375,85246,36,308
2059,380067,85177,78,F#5,59,380616,85300,23,549
2060,380067,85177,76,E5,60,380446,85262,23,379
2061,380334,85237,66,F#4,53,380616,85300,44,281
2062,380576,85291,72,C5,67,380964,85378,36,388
2063,380897,85363,76,E5,58,381062,85400,28,165
2064,381102,85409,54,F#3,47,381205,85432,37,103
2065,381473,85492,59,B3,56,382076,85627,35,603
2066,381647,85531,71,B4,57,381857,85578,42,210
2067,382004,85611,78,F#5,79,382562,85736,53,558
2068,382004,85611,75,D#5,76,382576,85739,53,571
2069,382013,85613,71,B4,63,382584,85741,37,571
2070,382567,85737,59,B3,64,383076,85851,36,509
2071,382763,85781,71,B4,64,383156,85869,31,393
2072,382763,85781,75,D#5,78,383053,85846,5,290
2073,382763,85781,78,F#5,79,383044,85844,13,281
2074,383093,85855,79,G5,53,383263,85893,48,170
2075,383254,85891,64,E4,62,383616,85972,46,362
2076,383576,85963,52,E3,63,384884,86256,53,1308
2077,383776,86008,64,E4,64,384343,86135,36,567
2078,384093,86079,71,B4,41,384196,86102,37,103
2079,384285,86122,79,G5,60,384955,86272,33,670
2080,384285,86122,74,D5,64,384803,86238,5,518
2081,384285,86122,76,E5,64,385013,86285,5,728
2082,384294,86124,71,B4,59,384625,86198,42,330
2083,384576,86187,64,E4,36,384875,86254,37,299
2084,384803,86238,71,B4,42,385093,86303,26,290
2085,385053,86294,52,E3,47,386817,86689,39,1763
2086,385303,86350,74,D5,60,385745,86449,3,442
2087,385303,86350,83,B5,47,385803,86462,31,500
2088,385317,86353,71,B4,57,385736,86447,24,420
2089,385326,86355,76,E5,59,385567,86409,15,241
2090,386084,86525,81,A5,49,386593,86639,28,509
2091,386084,86525,74,D5,55,386406,86597,17,321
2092,386102,86529,71,B4,56,386495,86617,33,393
2093,386625,86646,79,G5,58,387303,86798,37,679
2094,386826,86691,64,E4,63,387209,86777,36,384
2095,387334,86805,57,A3,57,389357,87258,5,2022
2096,387513,86845,64,E4,59,389013,87181,3,1500
2097,387656,86877,69,A4,53,388544,87076,35,888
2098,387812,86912,74,D5,48,388013,86957,41,201
2099,387955,86944,76,E5,49,388276,87016,36,321
2100,388343,87031,76,E5,62,389134,87208,5,790
2101,388357,87034,72,C5,57,388834,87141,26,478
2102,388366,87036,79,G5,63,389147,87211,35,781
2103,388857,87146,69,A4,57,389156,87213,29,299
2104,389174,87217,72,C5,53,389254,87235,50,80
2105,389326,87251,62,D4,57,389625,87318,29,299
2106,389357,87258,78,F#5,60,389875,87374,57,518
2107,389366,87260,72,C5,64,389866,87372,39,500
2108,389834,87365,62,D4,57,390705,87560,54,871
2109,390174,87441,78,F#5,74,390446,87502,62,272
2110,390187,87444,72,C5,61,390415,87495,35,228
2111,390705,87560,86,D6,66,390884,87600,49,179
2112,390705,87560,74,D5,58,390906,87605,41,201
2113,390852,87593,62,D4,58,391134,87656,33,281
2114,391183,87667,84,C6,61,391263,87685,58,80
2115,391187,87668,72,C5,55,391285,87690,47,98
2116,391343,87703,55,G3,57,392906,88053,42,1562
2117,391392,87714,71,B4,63,391714,87786,15,321
2118,391397,87715,83,B5,63,391884,87824,26,487
2119,391665,87775,62,D4,57,392950,88063,9,1286
2120,391852,87817,67,G4,57,392696,88006,35,844
2121,392165,87887,71,B4,52,392303,87918,36,138
2122,392334,87925,74,D5,57,392705,88008,35,371
2123,392651,87996,76,E5,49,392875,88046,49,223
2124,392826,88035,78,F#5,58,392955,88064,57,129
2125,393134,88104,55,G3,39,394915,88503,28,1781
2126,393156,88109,74,D5,56,393696,88230,13,540
2127,393156,88109,83,B5,42,393723,88236,37,567
2128,393165,88111,71,B4,55,393714,88234,31,549
2129,393174,88113,78,F#5,62,393705,88232,33,531
2130,393647,88219,62,D4,49,394906,88501,5,1259
2131,393875,88270,83,B5,64,394205,88344,41,330
2132,393884,88272,78,F#5,53,393946,88286,47,62
2133,393884,88272,71,B4,65,394116,88324,29,232
2134,394205,88344,67,G4,50,394455,88400,39,250
2135,394357,88378,82,A#5,67,394776,88472,17,420
2136,394696,88454,67,G4,59,394924,88505,36,228
2137,394866,88492,83,B5,57,395013,88525,42,147
2138,394875,88494,82,A#5,36,394986,88519,36,112
2139,395303,88590,54,F#3,60,396875,88942,36,1571
2140,395334,88597,78,F#5,59,395584,88653,48,250
2141,395334,88597,84,C6,58,395607,88658,46,272
2142,395334,88597,81,A5,61,395575,88651,53,241
2143,395745,88689,78,F#5,50,396125,88774,41,379
2144,395745,88689,84,C6,56,396156,88781,50,411
2145,395745,88689,81,A5,52,396125,88774,42,379
2146,396147,88779,66,F#4,50,396642,88890,49,496
2147,396634,88888,78,F#5,59,397044,88980,5,411
2148,396634,88888,81,A5,62,397053,88982,37,420
2149,396803,88926,66,F#4,59,396955,88960,67,152
2150,397334,89045,78,F#5,54,397866,89164,57,531
2151,397334,89045,59,B3,59,399142,89450,53,1808
2152,397343,89047,75,D#5,53,397866,89164,56,522
2153,397825,89155,66,F#4,44,399075,89435,31,1250
2154,398156,89229,75,D#5,76,398593,89327,28,437
2155,398156,89229,78,F#5,88,398607,89330,24,451
