event_id,time_ms,tick,note,note_name,velocity_on,time_off_ms,tick_off,velocity_off,duration_ms
1095,203268,45667,81,A5,73,203384,45693,60,116
1096,203384,45693,82,A#5,39,203495,45718,61,112
1097,203536,45727,83,B5,73,203696,45763,31,161
1098,203674,45758,86,D6,57,203986,45828,36,312
1099,203687,45761,62,D4,64,205357,46135,5,1670
1100,203687,45761,66,F#4,62,205397,46144,37,1710
1101,203687,45761,57,A3,64,205317,46126,31,1629
1102,203692,45762,60,C4,61,205308,46124,5,1616
1103,204009,45833,88,E6,72,204147,45864,55,138
1104,204178,45871,91,G6,73,204348,45909,37,170
1105,204205,45877,89,F6,36,204259,45889,36,54
1106,204495,45942,88,E6,77,204567,45958,62,71
1107,204598,45965,91,G6,83,204937,46041,35,339
1108,204598,45965,83,B5,66,204955,46045,39,357
1109,205004,46056,88,E6,75,205107,46079,55,103
1110,205147,46088,86,D6,67,205397,46144,24,250
1111,205518,46171,83,B5,70,205576,46184,55,58
1112,205536,46175,86,D6,79,205727,46218,59,192
1113,205665,46204,66,F#4,52,207736,46668,39,2071
1114,205665,46204,55,G3,41,207768,46675,24,2103
1115,205674,46206,62,D4,56,207705,46661,5,2031
1116,205687,46209,59,B3,58,206656,46426,5,969
1117,205719,46216,83,B5,90,206018,46283,29,299
1118,206067,46294,79,G5,81,206196,46323,47,129
1119,207058,46516,79,G5,101,207187,46545,42,129
1120,207245,46558,81,A5,86,207397,46592,57,152
1121,207576,46632,84,C6,117,207594,46636,86,18
1122,207576,46632,83,B5,117,207687,46657,48,112
1123,208107,46751,62,D4,58,209736,47116,5,1629
1124,208107,46751,66,F#4,57,209705,47109,29,1598
1125,208116,46753,55,G3,46,209719,47112,9,1603
1126,208357,46807,79,G5,70,208567,46854,3,210
1127,208719,46888,81,A5,101,208817,46910,55,98
1128,208888,46926,83,B5,108,209138,46982,36,250
1129,209187,46993,81,A5,77,209348,47029,36,161
1130,209366,47033,79,G5,108,209647,47096,29,281
1131,209928,47159,81,A5,101,212518,47739,48,2589
1132,210437,47273,67,G4,60,210678,47327,31,241
1133,210437,47273,60,C4,47,210674,47326,33,237
1134,210446,47275,72,C5,59,210656,47322,37,210
1135,210446,47275,64,E4,63,210656,47322,31,210
1136,211366,47481,57,A3,54,211455,47501,59,89
1137,211366,47481,67,G4,57,211428,47495,57,62
1138,211576,47528,58,A#3,63,211594,47532,60,18
1139,211897,47600,63,D#4,57,213665,47996,36,1768
1140,211897,47600,54,F#3,59,213696,48003,36,1799
1141,211897,47600,57,A3,59,213647,47992,5,1750
1142,211906,47602,59,B3,64,213665,47996,3,1759
1143,212835,47810,79,G5,94,212937,47833,56,103
1144,213058,47860,79,G5,117,213357,47927,36,299
1145,213397,47936,78,F#5,63,213576,47976,59,179
1146,213598,47981,76,E5,52,213857,48039,49,259
1147,213955,48061,74,D5,68,214156,48106,17,201
1148,214138,48102,76,E5,67,216875,48715,36,2737
1149,214437,48169,59,B3,60,214585,48202,59,147
1150,214437,48169,55,G3,62,214585,48202,57,147
1151,214446,48171,52,E3,55,214598,48205,53,152
1152,214446,48171,62,D4,57,214576,48200,58,129
1153,215107,48319,52,E3,50,215772,48468,47,665
1154,215116,48321,59,B3,64,215768,48467,36,652
1155,215120,48322,55,G3,60,215745,48462,7,625
1156,215138,48326,62,D4,59,215768,48467,42,629
1157,216187,48561,55,G3,62,218107,48991,29,1920
1158,216196,48563,59,B3,63,218116,48993,31,1920
1159,216196,48563,52,E3,56,218134,48997,31,1937
1160,216205,48565,62,D4,58,218125,48995,36,1920
1161,217085,48762,77,F5,77,217254,48800,44,170
1162,217085,48762,76,E5,90,217259,48801,41,174
1163,217518,48859,76,E5,72,217665,48892,42,147
1164,217665,48892,75,D#5,64,217915,48948,36,250
1165,217982,48963,76,E5,62,218098,48989,36,116
1166,218147,49000,78,F#5,74,219375,49275,36,1228
1167,218625,49107,54,F#3,58,219058,49204,7,433
1168,218647,49112,63,D#4,70,219027,49197,26,379
1169,218656,49114,57,A3,59,218866,49161,3,210
1170,218656,49114,60,C4,62,218946,49179,5,290
1171,219415,49284,71,B4,68,219759,49361,33,344
1172,219544,49313,54,F#3,60,219745,49358,36,201
1173,219558,49316,57,A3,64,219705,49349,35,147
1174,219558,49316,60,C4,64,219705,49349,36,147
1175,219567,49318,64,E4,60,219736,49356,41,170
1176,219857,49383,63,D#4,39,219875,49387,37,18
1177,219888,49390,78,F#5,59,220634,49557,48,746
1178,219946,49403,57,A3,62,220598,49549,19,652
1179,219946,49403,59,B3,68,220616,49553,3,670
1180,219946,49403,54,F#3,57,220683,49568,42,737
1181,219955,49405,63,D#4,56,220696,49571,37,741
1182,220826,49600,54,F#3,58,221495,49750,33,670
1183,220835,49602,57,A3,61,221415,49732,3,580
1184,220835,49602,59,B3,63,221446,49739,19,612
1185,220835,49602,63,D#4,52,221477,49746,36,643
1186,220848,49605,78,F#5,79,221134,49669,36,286
1187,221227,49690,76,E5,62,221366,49721,36,138
1188,221415,49732,78,F#5,63,221799,49818,53,384
1189,221866,49833,52,E3,56,225527,50653,36,3661
1190,221866,49833,78,F#5,60,221937,49849,62,71
1191,221875,49835,59,B3,44,225509,50649,36,3634
1192,221875,49835,55,G3,65,225518,50651,24,3643
1193,221888,49838,62,D4,52,225549,50658,36,3661
1194,221915,49844,79,G5,63,222214,49911,37,299
1195,222219,49912,81,A5,65,222388,49950,47,170
1196,222366,49945,79,G5,68,222674,50014,53,308
1197,222674,50014,78,F#5,68,222866,50057,56,192
1198,222835,50050,79,G5,81,223147,50120,33,312
1199,223116,50113,78,F#5,59,223285,50151,56,170
1200,223277,50149,76,E5,73,223544,50209,35,268
1201,223576,50216,78,F#5,61,223745,50254,56,170
1202,223754,50256,76,E5,65,223964,50303,52,210
1203,224076,50328,71,B4,117,224308,50380,7,232
1204,224567,50438,71,B4,68,224647,50456,57,80
1205,224736,50476,74,D5,127,225018,50539,44,281
1206,225076,50552,76,E5,65,225165,50572,59,89
1207,225227,50586,76,E5,59,225388,50622,48,161
1208,225808,50716,76,E5,65,226977,50978,39,1170
1209,225808,50716,77,F5,65,225928,50743,59,121
1210,226308,50828,57,A3,55,227018,50987,36,710
1211,226317,50830,60,C4,63,227027,50989,35,710
1212,226317,50830,67,G4,57,227035,50991,36,719
1213,226317,50830,64,E4,60,227058,50996,31,741
1214,227116,51009,76,E5,79,227535,51103,33,420
1215,227214,51031,64,E4,58,227335,51058,59,121
1216,227214,51031,57,A3,59,227388,51070,36,174
1217,227219,51032,67,G4,56,227357,51063,56,138
1218,227227,51034,60,C4,66,227397,51072,39,170
1219,227576,51112,74,D5,70,228035,51215,33,460
1220,227585,51114,57,A3,57,229727,51594,3,2143
1221,227585,51114,66,F#4,62,229785,51607,35,2201
1222,227638,51126,62,D4,24,229647,51576,5,2009
1223,228165,51244,74,D5,62,228317,51278,47,152
1224,228348,51285,79,G5,83,228625,51347,36,277
1225,228357,51287,77,F5,79,228477,51314,3,121
1226,228826,51392,78,F#5,127,228924,51414,36,98
1227,228835,51394,77,F5,83,228955,51421,59,121
1228,228857,51399,74,D5,53,228888,51406,58,31
1229,229085,51450,78,F#5,117,229308,51500,44,223
1230,229366,51513,76,E5,68,229527,51549,52,161
1231,229535,51551,74,D5,75,229817,51614,19,281
1232,229835,51618,76,E5,69,229986,51652,56,152
1233,230009,51657,71,B4,69,232424,52198,31,2415
1234,230424,51750,55,G3,48,230727,51818,33,304
1235,230437,51753,66,F#4,57,230607,51791,39,170
1236,230446,51755,59,B3,52,230616,51793,29,170
1237,230455,51757,62,D4,42,230665,51804,23,210
1238,231156,51914,55,G3,58,231317,51950,44,161
1239,231165,51916,59,B3,59,231299,51946,48,134
1240,231165,51916,66,F#4,59,231308,51948,42,143
1241,231174,51918,62,D4,54,231285,51943,39,112
1242,231625,52019,55,G3,47,233277,52389,41,1652
1243,231634,52021,64,E4,44,233277,52389,36,1643
1244,231638,52022,62,D4,53,233268,52387,41,1629
1245,231656,52026,59,B3,59,233259,52385,36,1603
1246,232576,52232,71,B4,58,232817,52286,41,241
1247,232991,52325,70,A#4,66,233067,52342,64,76
1248,233156,52362,71,B4,65,233946,52539,35,790
1249,233656,52474,54,F#3,50,235098,52797,33,1442
1250,233674,52478,64,E4,57,235067,52790,33,1393
1251,233674,52478,57,A3,61,235027,52781,5,1353
1252,233678,52479,60,C4,61,235044,52785,17,1366
1253,234227,52602,76,E5,127,234326,52624,56,98
1254,234348,52629,79,G5,53,234495,52662,53,147
1255,234486,52660,81,A5,67,234607,52687,58,121
1256,234598,52685,82,A#5,44,234687,52705,70,89
1257,234759,52721,83,B5,72,234977,52770,42,219
1258,235076,52792,86,D6,81,235196,52819,46,121
1259,235236,52828,88,E6,68,235518,52891,57,281
1260,235285,52839,83,B5,63,235326,52848,44,40
1261,235558,52900,54,F#3,58,237277,53285,36,1719
1262,235567,52902,91,G6,72,236205,53045,29,638
1263,235567,52902,63,D#4,59,237245,53278,37,1679
1264,235567,52902,57,A3,57,237205,53269,5,1638
1265,235567,52902,83,B5,73,236196,53043,29,629
1266,235576,52904,59,B3,64,237196,53267,11,1621
1267,236277,53061,88,E6,108,236428,53095,53,152
1268,236415,53092,86,D6,108,236585,53130,29,170
1269,236567,53126,88,E6,86,236799,53178,15,232
1270,236696,53155,86,D6,94,236826,53184,64,129
1271,236835,53186,83,B5,69,237035,53231,46,201
1272,237009,53225,81,A5,72,237187,53265,64,179
1273,237174,53262,82,A#5,63,237357,53303,49,183
1274,237326,53296,81,A5,72,237544,53345,29,219
1275,237469,53328,82,A#5,66,237598,53357,57,129
1276,237549,53346,79,G5,52,237705,53381,58,156
1277,237692,53378,76,E5,60,240977,54114,37,3286
1278,237745,53390,64,E4,49,238152,53481,33,406
1279,237754,53392,59,B3,53,238018,53451,21,263
1280,237759,53393,60,C4,49,237835,53410,56,76
1281,237768,53395,53,F3,42,237955,53437,17,187
1282,238518,53563,57,A3,70,239018,53675,3,500
1283,238535,53567,55,G3,47,239049,53682,31,513
1284,238535,53567,52,E3,64,239067,53686,29,531
1285,238549,53570,62,D4,63,239058,53684,42,509
1286,239665,53820,50,D3,60,239897,53872,31,232
1287,239665,53820,54,F#3,64,239906,53874,41,241
1288,239665,53820,57,A3,61,239888,53870,41,223
1289,239674,53822,60,C4,61,239906,53874,44,232
1290,240415,53988,59,B3,52,241687,54273,41,1272
1291,240415,53988,55,G3,59,241656,54266,41,1241
1292,240428,53991,50,D3,61,241665,54268,36,1237
1293,240428,53991,53,F3,46,241665,54268,35,1237
1294,241227,54170,77,F5,47,241357,54199,52,129
1295,241647,54264,81,A5,83,243013,54570,35,1366
1296,242156,54378,54,F#3,37,242719,54504,36,562
1297,242165,54380,64,E4,60,242736,54508,33,571
1298,242174,54382,57,A3,57,242705,54501,3,531
1299,242178,54383,60,C4,63,242696,54499,33,518
1300,242906,54546,54,F#3,62,243205,54613,36,299
1301,242915,54548,60,C4,66,243165,54604,31,250
1302,242924,54550,57,A3,64,243165,54604,15,241
1303,242937,54553,64,E4,64,243187,54609,23,250
1304,242937,54553,63,D#4,56,243027,54573,9,89
1305,243125,54595,79,G5,117,243469,54672,29,344
1306,243437,54665,54,F#3,49,245018,55019,33,1580
1307,243437,54665,78,F#5,56,244375,54875,33,937
1308,243446,54667,63,D#4,53,244955,55005,35,1509
1309,243455,54669,57,A3,57,244964,55007,5,1509
1310,243455,54669,59,B3,62,244955,55005,3,1500
1311,244535,54911,79,G5,64,245018,55019,3,482
1312,245035,55023,71,B4,58,245227,55066,29,192
1313,245317,55086,76,E5,64,245826,55200,33,509
1314,245736,55180,52,E3,44,246134,55269,35,397
1315,245897,55216,59,B3,57,246174,55278,50,277
1316,246116,55265,64,E4,48,246245,55294,56,129
1317,246268,55299,67,G4,42,246375,55323,59,107
1318,246335,55314,71,B4,56,246437,55337,59,103
1319,246455,55341,64,E4,55,246598,55373,58,143
1320,246625,55379,74,D5,55,246696,55395,70,71
1321,246696,55395,76,E5,47,246777,55413,59,80
1322,246808,55420,74,D5,53,246955,55453,59,147
1323,246946,55451,77,F5,57,247116,55489,48,170
1324,247058,55476,74,D5,83,247227,55514,53,170
1325,247116,55489,83,B5,36,247277,55525,36,161
1326,247147,55496,77,F5,59,247263,55522,55,116
1327,247187,55505,86,D6,57,247335,55538,44,147
1328,247196,55507,76,E5,31,247259,55521,35,62
1329,247259,55521,88,E6,60,247415,55556,23,156
1330,247366,55545,91,G6,67,247535,55583,57,170
1331,247897,55664,76,E5,61,248156,55722,53,259
1332,247915,55668,64,E4,67,248178,55727,53,263
1333,248428,55783,78,F#5,68,248585,55818,74,156
1334,248428,55783,66,F#4,63,248567,55814,59,138
1335,248928,55895,67,G4,63,249049,55922,65,121
1336,248946,55899,79,G5,63,249098,55933,57,152
1337,249469,56016,57,A3,37,249888,56110,24,420
1338,249477,56018,64,E4,44,249995,56134,37,518
1339,249477,56018,60,C4,53,249875,56107,11,397
1340,249504,56024,67,G4,44,249785,56087,35,281
1341,249509,56025,72,C5,54,249625,56051,46,116
1342,249674,56062,84,C6,58,249768,56083,53,94
1343,249799,56090,72,C5,57,249875,56107,50,76
1344,249888,56110,67,G4,35,249986,56132,44,98
1345,249897,56112,84,C6,70,249986,56132,56,89
1346,249955,56125,57,A3,60,250098,56157,54,143
1347,250009,56137,72,C5,63,250067,56150,53,58
1348,250035,56143,64,E4,37,250384,56221,36,348
1349,250035,56143,60,C4,59,250165,56172,44,129
1350,250076,56152,67,G4,49,250187,56177,35,112
1351,250076,56152,84,C6,70,250147,56168,56,71
1352,250156,56170,72,C5,63,250227,56186,57,71
1353,250165,56172,57,A3,57,250299,56202,46,134
1354,250236,56188,84,C6,70,250308,56204,53,71
1355,250268,56195,60,C4,53,250379,56220,24,112
1356,250277,56197,67,G4,46,250366,56217,47,89
1357,250317,56206,72,C5,61,250388,56222,56,71
1358,250357,56215,57,A3,53,250486,56244,44,129
1359,250388,56222,84,C6,64,250446,56235,57,58
1360,250428,56231,64,E4,35,250553,56259,36,125
1361,250446,56235,67,G4,49,250544,56257,41,98
1362,250455,56237,60,C4,33,250544,56257,19,89
1363,250477,56242,72,C5,57,250549,56258,52,71
1364,250527,56253,57,A3,61,250656,56282,49,129
1365,250535,56255,84,C6,59,250625,56275,41,89
1366,250607,56271,60,C4,61,250718,56296,29,112
1367,250607,56271,64,E4,63,250705,56293,48,98
1368,250634,56277,67,G4,41,250696,56291,49,62
1369,250638,56278,72,C5,55,250718,56296,53,80
1370,250705,56293,84,C6,64,250808,56316,37,103
1371,250718,56296,57,A3,59,250857,56327,52,138
1372,250785,56311,64,E4,47,251027,56365,33,241
1373,250808,56316,72,C5,55,250897,56336,47,89
1374,250888,56334,84,C6,56,250995,56358,50,107
1375,250946,56347,60,C4,23,251049,56370,62,103
1376,250968,56352,57,A3,41,251058,56372,46,89
1377,251000,56359,72,C5,61,251125,56387,29,125
1378,251107,56383,84,C6,36,251236,56412,42,129
1379,251174,56398,72,C5,29,252085,56602,52,911
1380,251335,56434,84,C6,52,252009,56585,29,674
1381,251486,56468,52,E3,39,251585,56490,59,98
1382,251486,56468,50,D3,48,253477,56914,36,1991
1383,251995,56582,54,F#3,26,252549,56706,35,554
1384,252058,56596,57,A3,58,252549,56706,13,491
1385,252076,56600,60,C4,60,252446,56683,33,371
1386,252607,56719,62,D4,60,252727,56746,57,121
1387,252616,56721,74,D5,72,252768,56755,57,152
1388,252915,56788,64,E4,81,252986,56804,56,71
1389,252915,56788,76,E5,72,252986,56804,58,71
1390,253116,56833,66,F#4,99,253156,56842,88,40
1391,253116,56833,78,F#5,72,253156,56842,99,40
1392,253156,56842,77,F5,79,253205,56853,36,49
1393,253156,56842,65,F4,61,253178,56847,48,22
1394,253165,56844,76,E5,77,253196,56851,37,31
1395,253477,56914,84,C6,69,253915,57012,60,437
1396,253486,56916,74,D5,72,253535,56927,35,49
1397,253486,56916,72,C5,75,253946,57019,57,460
1398,254058,57044,71,B4,72,256107,57503,37,2049
1399,254058,57044,83,B5,86,256058,57492,49,2000
1400,254227,57082,55,G3,58,254549,57154,36,321
1401,254259,57089,66,F#4,54,254397,57120,53,138
1402,254527,57149,66,F#4,47,254638,57174,48,112
1403,254544,57153,62,D4,29,254607,57167,26,62
1404,254625,57171,55,G3,70,254745,57198,64,121
1405,254674,57182,59,B3,36,254768,57203,52,94
1406,254718,57192,62,D4,28,254826,57216,57,107
1407,254727,57194,66,F#4,57,254848,57221,48,121
1408,254817,57214,55,G3,67,254977,57250,56,161
1409,254857,57223,56,G#3,60,254937,57241,35,80
1410,254937,57241,66,F#4,56,255044,57265,49,107
1411,255125,57283,55,G3,47,255437,57353,41,312
1412,255178,57295,59,B3,55,255379,57340,37,201
1413,255196,57299,62,D4,39,255415,57348,37,219
1414,255236,57308,66,F#4,19,255428,57351,58,192
1415,255544,57377,62,D4,57,256156,57514,15,612
1416,255544,57377,59,B3,60,256178,57519,23,634
1417,255558,57380,64,E4,53,256098,57501,24,540
1418,255558,57380,55,G3,46,256125,57507,26,567
1419,256227,57530,62,D4,39,256406,57570,41,179
1420,256236,57532,55,G3,53,256558,57604,28,321
1421,256245,57534,64,E4,60,256388,57566,50,143
1422,256245,57534,59,B3,68,256464,57583,37,219
1423,256727,57642,62,D4,65,256875,57675,48,147
1424,256727,57642,74,D5,58,256906,57682,53,179
1425,257174,57742,72,C5,61,257299,57770,61,125
1426,257187,57745,60,C4,86,257268,57763,64,80
1427,257375,57787,62,D4,108,257455,57805,60,80
1428,257388,57790,74,D5,90,257504,57816,57,116
1429,257768,57875,81,A5,65,258375,58011,33,607
1430,257772,57876,79,G5,67,257897,57904,49,125
1431,257785,57879,69,A4,108,258437,58025,37,652
1432,258285,57991,54,F#3,36,259277,58213,36,991
1433,258308,57996,57,A3,62,259107,58175,5,799
1434,258308,57996,64,E4,61,259125,58179,19,817
1435,258308,57996,60,C4,63,259085,58170,19,777
1436,258558,58052,81,A5,35,258634,58069,52,76
1437,258567,58054,69,A4,47,258616,58065,44,49
1438,258718,58088,69,A4,42,258777,58101,36,58
1439,258777,58101,81,A5,63,258906,58130,54,129
1440,258897,58128,69,A4,58,259058,58164,26,161
1441,259049,58162,81,A5,41,259178,58191,67,129
1442,259299,58218,67,G4,48,259477,58258,58,179
1443,259326,58224,79,G5,79,259437,58249,58,112
1444,259567,58278,54,F#3,56,261928,58807,35,2362
1445,259585,58282,57,A3,54,261835,58786,5,2250
1446,259585,58282,59,B3,63,261848,58789,5,2263
1447,259585,58282,63,D#4,57,261897,58800,29,2312
1448,259745,58318,66,F#4,68,259826,58336,61,80
1449,259768,58323,78,F#5,57,259924,58358,61,156
1450,259928,58359,66,F#4,74,260009,58377,62,80
1451,260018,58379,78,F#5,82,260107,58399,55,89
1452,260107,58399,66,F#4,57,260236,58428,21,129
1453,260236,58428,78,F#5,72,260366,58457,56,129
1454,260366,58457,66,F#4,78,260468,58480,60,103
1455,260397,58464,78,F#5,57,260504,58488,50,107
1456,260875,58571,69,A4,67,260977,58594,64,103
1457,260875,58571,81,A5,66,261027,58605,53,152
1458,260888,58574,71,B4,66,260937,58585,28,49
1459,261437,58697,74,D5,68,261647,58744,44,210
1460,261446,58699,76,E5,65,261535,58719,26,89
1461,261446,58699,86,D6,79,261576,58728,50,129
1462,261826,58784,84,C6,65,261995,58822,58,170
1463,261848,58789,72,C5,64,261995,58822,50,147
1464,262348,58901,83,B5,83,263076,59064,42,728
1465,262357,58903,71,B4,70,262986,59044,57,629
1466,262477,58930,59,B3,59,263397,59136,48,920
1467,262486,58932,55,G3,61,263357,59127,29,871
1468,262495,58934,52,E3,61,263375,59131,36,879
1469,262509,58937,62,D4,61,263375,59131,50,866
1470,263076,59064,71,B4,59,263156,59082,44,80
1471,263388,59134,71,B4,11,263415,59140,37,27
1472,263468,59152,83,B5,67,263567,59174,54,98
1473,263527,59165,62,D4,41,264018,59275,37,491
1474,263549,59170,59,B3,26,264044,59281,36,496
1475,263558,59172,71,B4,64,263674,59198,52,116
1476,263558,59172,55,G3,39,264035,59279,37,478
1477,263567,59174,52,E3,36,264567,59398,23,1000
1478,263665,59196,83,B5,68,263808,59228,50,143
1479,263937,59257,83,B5,69,264098,59293,57,161
1480,263942,59258,71,B4,81,264138,59302,36,196
1481,264098,59293,59,B3,59,264549,59394,19,451
1482,264107,59295,55,G3,64,264504,59384,3,397
1483,264116,59297,62,D4,63,264397,59360,44,281
1484,264607,59407,64,E4,64,264817,59454,44,210
1485,264607,59407,76,E5,73,264794,59449,49,187
1486,264906,59474,59,B3,62,265317,59566,36,411
1487,264906,59474,52,E3,29,265317,59566,33,411
1488,264915,59476,55,G3,59,265285,59559,33,371
1489,264928,59479,62,D4,53,265308,59564,35,379
1490,264946,59483,76,E5,65,265022,59500,56,76
1491,264955,59485,64,E4,70,265018,59499,63,62
1492,265138,59526,66,F#4,88,265236,59548,76,98
1493,265156,59530,78,F#5,108,265263,59554,78,107
1494,265455,59597,59,B3,67,265857,59687,44,402
1495,265455,59597,52,E3,61,265835,59682,42,379
1496,265468,59600,55,G3,65,265835,59682,31,366
1497,265477,59602,62,D4,65,265866,59689,44,388
1498,265634,59637,79,G5,68,265808,59676,58,174
1499,265647,59640,67,G4,94,265736,59660,72,89
1500,266187,59761,64,E4,61,266634,59861,36,446
1501,266187,59761,60,C4,62,266616,59857,31,429
1502,266192,59762,57,A3,67,266598,59853,33,406
1503,266196,59763,84,C6,70,266285,59783,94,89
1504,266196,59763,72,C5,75,267147,59976,59,951
1505,266196,59763,67,G4,58,266576,59848,29,379
1506,266308,59788,83,B5,59,267147,59976,5,839
1507,266718,59880,64,E4,62,267058,59956,31,339
1508,266718,59880,57,A3,59,266995,59942,36,277
1509,266718,59880,60,C4,65,267009,59945,29,290
1510,266727,59882,67,G4,66,267018,59947,37,290
1511,267527,60061,57,A3,41,267848,60133,21,321
1512,267535,60063,64,E4,63,267808,60124,48,272
1513,267535,60063,67,G4,54,267826,60128,52,290
1514,267535,60063,60,C4,62,267839,60131,28,304
1515,267585,60074,91,G6,68,267745,60110,53,161
1516,267598,60077,79,G5,101,267745,60110,26,147
1517,267625,60083,89,F6,33,267678,60095,26,54
1518,268098,60189,57,A3,64,268634,60309,3,536
1519,268098,60189,62,D4,67,268567,60294,3,469
1520,268098,60189,60,C4,67,268616,60305,3,518
1521,268107,60191,66,F#4,76,268625,60307,39,518
1522,268116,60193,90,F#6,82,268768,60339,44,652
1523,268138,60198,78,F#5,127,268768,60339,70,629
1524,268835,60354,66,F#4,57,269294,60457,41,460
1525,268835,60354,57,A3,65,269245,60446,42,411
1526,268848,60357,62,D4,61,269259,60449,31,411
1527,268848,60357,60,C4,63,269245,60446,5,397
1528,268946,60379,83,B5,81,269018,60395,35,71
1529,268946,60379,93,A6,101,269107,60415,41,161
1530,268946,60379,81,A5,77,269178,60431,36,232
1531,269437,60489,66,F#4,61,270299,60682,24,862
1532,269437,60489,57,A3,63,270236,60668,15,799
1533,269446,60491,62,D4,64,270241,60669,3,795
1534,269446,60491,60,C4,64,270178,60655,5,732
1535,269455,60493,81,A5,81,269567,60518,60,112
1536,269455,60493,93,A6,64,269567,60518,59,112
1537,269455,60493,91,G6,66,269558,60516,57,103
1538,269495,60502,89,F6,46,269518,60507,49,22
1539,269848,60581,78,F#5,93,269928,60599,60,80
1540,269857,60583,90,F#6,78,269955,60605,78,98
1541,270455,60717,76,E5,94,270558,60740,57,103
1542,270455,60717,88,E6,72,270567,60742,58,112
1543,270857,60807,74,D5,101,270928,60823,65,71
1544,270866,60809,86,D6,59,270937,60825,46,71
1545,270875,60811,84,C6,59,270915,60820,42,40
1546,270875,60811,83,B5,57,270897,60816,56,22
1547,270995,60838,66,F#4,50,271468,60944,28,473
1548,271004,60840,55,G3,49,271455,60941,21,451
1549,271004,60840,62,D4,56,271357,60919,5,353
1550,271018,60843,59,B3,57,271326,60912,5,308
1551,271044,60849,76,E5,70,272227,61114,39,1183
1552,271044,60849,86,D6,108,271187,60881,36,143
1553,271049,60850,74,D5,68,271134,60869,69,85
1554,271049,60850,88,E6,101,272205,61109,29,1156
1555,271567,60966,66,F#4,62,271794,61017,36,228
1556,271567,60966,62,D4,63,271759,61009,28,192
1557,271567,60966,55,G3,53,271857,61031,7,290
1558,271576,60968,59,B3,64,271745,61006,26,170
1559,272085,61082,55,G3,42,272464,61167,23,379
1560,272085,61082,66,F#4,57,272437,61161,36,353
1561,272098,61085,62,D4,58,272375,61147,3,277
1562,272098,61085,59,B3,60,272357,61143,5,259
1563,272468,61168,86,D6,64,272607,61199,56,138
1564,272477,61170,74,D5,94,272638,61206,53,161
1565,272625,61203,55,G3,52,272808,61244,41,183
1566,272625,61203,59,B3,60,272768,61235,44,143
1567,272634,61205,62,D4,59,272777,61237,41,143
1568,272638,61206,66,F#4,57,272759,61233,44,121
1569,272785,61239,71,B4,55,272848,61253,24,62
1570,272955,61277,83,B5,65,273785,61463,26,830
1571,272955,61277,71,B4,67,273875,61483,35,920
1572,273076,61304,62,D4,59,273968,61504,11,893
1573,273085,61306,55,G3,47,273906,61490,19,821
1574,273085,61306,59,B3,62,273857,61479,3,772
1575,273085,61306,64,E4,48,273906,61490,3,821
1576,274107,61535,71,B4,67,274259,61569,36,152
1577,274125,61539,83,B5,62,274277,61573,57,152
1578,274178,61551,62,D4,13,274518,61627,35,339
1579,274196,61555,55,G3,11,274509,61625,39,312
1580,274196,61555,64,E4,24,274535,61631,35,339
1581,274205,61557,59,B3,35,274509,61625,36,304
1582,274486,61620,81,A5,66,274576,61640,64,89
1583,274504,61624,69,A4,81,274567,61638,65,62
1584,274687,61665,55,G3,60,275018,61739,29,330
1585,274687,61665,62,D4,58,275027,61741,35,339
1586,274687,61665,59,B3,67,275018,61739,33,330
1587,274687,61665,67,G4,94,274799,61690,49,112
1588,274696,61667,64,E4,57,274986,61732,31,290
1589,274696,61667,79,G5,83,274848,61701,52,152
1590,275174,61774,81,A5,64,276277,62021,57,1103
1591,275196,61779,69,A4,117,276317,62030,39,1121
1592,275549,61858,54,F#3,62,276067,61974,23,518
1593,275553,61859,60,C4,65,276058,61972,17,504
1594,275558,61860,64,E4,65,276053,61971,31,496
1595,275558,61860,57,A3,62,276018,61963,5,460
1596,276259,62017,54,F#3,57,276638,62102,35,379
1597,276268,62019,60,C4,65,276638,62102,36,371
1598,276277,62021,57,A3,62,276616,62097,3,339
1599,276277,62021,64,E4,60,276665,62108,35,388
1600,276437,62057,78,F#5,84,276995,62182,39,558
1601,276437,62057,66,F#4,79,276955,62173,60,518
1602,276906,62162,54,F#3,59,277107,62207,50,201
1603,276915,62164,57,A3,62,277076,62200,35,161
1604,276915,62164,60,C4,60,277076,62200,42,161
1605,276915,62164,64,E4,60,277067,62198,47,152
1606,277415,62276,54,F#3,60,278527,62525,31,1112
1607,277437,62281,63,D#4,59,278477,62514,37,1040
1608,277446,62283,81,A5,63,278125,62435,39,679
1609,277446,62283,59,B3,65,278437,62505,36,991
1610,277446,62283,57,A3,61,278415,62500,5,969
1611,277464,62287,69,A4,79,278125,62435,37,661
1612,278446,62507,79,G5,66,278937,62617,42,491
1613,278455,62509,67,G4,79,278986,62628,56,531
1614,278937,62617,54,F#3,62,279196,62675,36,259
1615,278937,62617,63,D#4,61,279147,62664,46,210
1616,278955,62621,59,B3,68,279138,62662,36,183
1617,278955,62621,57,A3,61,279125,62659,26,170
1618,279259,62689,74,D5,59,279477,62738,37,219
1619,279277,62693,62,D4,63,279437,62729,39,161
1620,279745,62798,76,E5,64,282018,63307,13,2272
1621,279768,62803,64,E4,73,281915,63284,46,2147
1622,279897,62832,59,B3,65,280245,62910,35,348
1623,279906,62834,55,G3,63,280236,62908,36,330
1624,279906,62834,52,E3,62,280227,62906,36,321
